image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S04_091,1514,2440,193,208,찾을_심_尋,,尋,U+5C0B
S04_091,1536,2661,198,131,평평할_탄_坦,,坦,U+5766
S04_091,1535,2804,209,200,길_도_道,,道,U+9053
S04_091,1242,974,149,138,아닐_불_不,,不,U+F967
S04_091,1171,1121,250,254,갖출_비_備,,備,U+5099
S04_091,848,1169,213,236,일곱째 천간_경_庚,,庚,U+5E9A
S04_091,868,1408,176,138,아들_자_子,,子,U+5B50
S04_091,862,1549,179,159,열_십_十,,十,U+5341
S04_091,846,1914,218,146,열_십_十,,十,U+5341
S04_091,841,2066,195,161,아홉_구_九,,九,U+4E5D
S04_091,872,2237,118,123,해_일_日,,日,U+65E5
S04_091,858,2370,205,129,혼인_인_姻,,姻,U+59FB
S04_091,826,2656,207,176,성_김_金,,金,U+91D1
S04_091,783,2837,283,215,터_기_基,,基,U+57FA
S04_091,878,3052,156,40,한_일_一,,一,U+4E00
S04_092-1,2247,1099,182,176,샘_천_泉,,泉,U+6CC9
S04_092-1,2257,1293,163,121,재_현_峴,,峴,U+5CF4
S04_092-1,2264,1728,143,144,날_경_經,,經,U+7D93
S04_092-1,2255,1882,140,154,자리_좌_座,,座,U+5EA7
S04_092-1,2290,2042,97,83,아래_하_下,,下,U+4E0B
S04_092-1,2272,2467,145,164,모실_시_侍,,侍,U+4F8D
S04_092-1,2297,2644,108,146,놈_자_者,,者,U+8005
S04_092-1,1987,1629,123,171,구리때_지_芷,,芷,U+82B7
S04_092-1,1982,1807,139,186,강 이름_례_澧,,澧,U+6FA7
S04_092-1,2017,2006,122,130,겨레_척_戚,,戚,U+621A
S04_092-1,2011,2153,133,117,조카_질_姪,,姪,U+59EA
S04_092-1,1989,2302,147,161,삼갈_근_謹,,謹,U+8B39
S04_092-1,2143,2968,131,137,삼갈_근_謹,,謹,U+8B39
S04_092-1,1968,2473,169,149,물을_후_候,,候,U+5019
S04_092-1,1983,2656,174,154,형상_장_狀,,狀,U+F9FA
S04_092-1,2158,3113,114,121,봉할_봉_封,,封,U+5C01
S04_092-2,4067,755,132,145,보낼_치_致,,致,U+81F4
S04_092-2,4082,913,102,128,얻을_득_得,,得,U+5F97
S04_092-2,2108,2830,103,137,얻을_득_得,,得,U+5F97
S04_092-2,3877,765,97,152,높을_존_尊,,尊,U+5C0A
S04_092-2,4280,898,84,146,높을_존_尊,,尊,U+5C0A
S04_092-2,3842,933,121,134,있을_거_居,,居,U+5C45
S04_092-2,3862,1085,100,122,어조사_우_于,,于,U+4E8E
S04_092-2,3847,1219,134,172,이웃_인_隣,,隣,U+F9F1
S04_092-2,3840,1393,159,160,흙_양_壤,,壤,U+58E4
S04_092-2,3879,1571,93,144,아닐_미_未,,未,U+672A
S04_092-2,4784,1723,85,109,아닐_미_未,,未,U+672A
S04_092-2,3860,1723,126,80,처음_시_始,,始,U+59CB
S04_092-2,3879,1813,110,83,아닐_비_非,,非,U+975E
S04_092-2,4950,995,95,67,아닐_비_非,,非,U+975E
S04_092-2,3874,1907,112,111,하늘_천_天,,天,U+5929
S04_092-2,3422,1889,112,117,하늘_천_天,,天,U+5929
S04_092-2,3861,2038,125,140,빌_차_借,,借,U+501F
S04_092-2,3874,2190,101,140,그_기_其,,其,U+5176
S04_092-2,3418,1468,97,139,그_기_其,,其,U+5176
S04_092-2,647,2839,82,79,그_기_其,,其,U+5176
S04_092-2,436,2807,86,126,그_기_其,,其,U+5176
S04_092-2,3870,2348,130,141,섬돌_계_階,,階,U+968E
S04_092-2,3872,2507,119,86,써_이_以,,以,U+4EE5
S04_092-2,2548,2187,104,74,써_이_以,,以,U+4EE5
S04_092-2,1688,940,99,72,써_이_以,,以,U+4EE5
S04_092-2,1243,1174,97,67,써_이_以,,以,U+4EE5
S04_092-2,629,2625,110,61,써_이_以,,以,U+4EE5
S04_092-2,415,1059,116,78,써_이_以,,以,U+4EE5
S04_092-2,5115,2512,105,63,써_이_以,,以,U+4EE5
S04_092-2,3885,2607,109,83,할_위_爲,,爲,U+7232
S04_092-2,1719,2914,77,79,할_위_爲,,爲,U+7232
S04_092-2,3881,2711,132,138,익힐_강_講,,講,U+8B1B
S04_092-2,3888,2867,115,144,닦을_수_修,,修,U+4FEE
S04_092-2,3626,791,138,158,맺을_계_契,,契,U+5951
S04_092-2,3626,968,139,124,옳을_의_誼,,誼,U+8ABC
S04_092-2,3635,1110,131,93,갈_지_之,,之,U+4E4B
S04_092-2,2726,1366,143,94,갈_지_之,,之,U+4E4B
S04_092-2,2576,2748,66,124,갈_지_之,,之,U+4E4B
S04_092-2,2092,1132,117,84,갈_지_之,,之,U+4E4B
S04_092-2,1729,2824,68,84,갈_지_之,,之,U+4E4B
S04_092-2,1020,2156,118,91,갈_지_之,,之,U+4E4B
S04_092-2,825,2681,119,108,갈_지_之,,之,U+4E4B
S04_092-2,422,1883,116,107,갈_지_之,,之,U+4E4B
S04_092-2,4754,2088,119,96,갈_지_之,,之,U+4E4B
S04_092-2,3618,1213,150,119,땅_지_地,,地,U+5730
S04_092-2,3414,2009,129,125,땅_지_地,,地,U+5730
S04_092-2,421,2006,136,125,땅_지_地,,地,U+5730
S04_092-2,3654,1345,87,83,말 이을_이_而,,而,U+800C
S04_092-2,2764,1472,72,71,말 이을_이_而,,而,U+800C
S04_092-2,2552,1336,69,70,말 이을_이_而,,而,U+800C
S04_092-2,2116,2352,67,80,말 이을_이_而,,而,U+800C
S04_092-2,1694,1161,79,97,말 이을_이_而,,而,U+800C
S04_092-2,1467,2594,86,74,말 이을_이_而,,而,U+800C
S04_092-2,832,2128,83,86,말 이을_이_而,,而,U+800C
S04_092-2,5127,868,77,78,말 이을_이_而,,而,U+800C
S04_092-2,5127,1813,72,64,말 이을_이_而,,而,U+800C
S04_092-2,4785,1355,68,69,말 이을_이_而,,而,U+800C
S04_092-2,3629,1451,127,129,돌아볼_고_顧,,顧,U+9867
S04_092-2,3653,1587,105,98,스스로_자_自,,自,U+81EA
S04_092-2,2994,2213,96,101,스스로_자_自,,自,U+81EA
S04_092-2,4604,2038,93,100,스스로_자_自,,自,U+81EA
S04_092-2,3649,1701,116,112,끼칠_이_貽,,貽,U+8CBD
S04_092-2,2968,1654,128,108,끼칠_이_貽,,貽,U+8CBD
S04_092-2,3641,1836,133,131,저_이_伊,,伊,U+4F0A
S04_092-2,3662,1983,115,96,험할_조_阻,,阻,U+963B
S04_092-2,3663,2095,97,135,없을_무_無,,無,U+7121
S04_092-2,2741,923,97,128,없을_무_無,,無,U+7121
S04_092-2,1027,802,104,130,없을_무_無,,無,U+7121
S04_092-2,4931,1858,99,116,없을_무_無,,無,U+7121
S04_092-2,4595,1194,90,134,없을_무_無,,無,U+7121
S04_092-2,3615,2235,169,137,기울_보_補,,補,U+88DC
S04_092-2,1219,1412,131,137,기울_보_補,,補,U+88DC
S04_092-2,3670,2406,90,120,어조사_호_乎,,乎,U+4E4E
S04_092-2,406,805,103,139,어조사_호_乎,,乎,U+4E4E
S04_092-2,4600,1809,98,109,어조사_호_乎,,乎,U+4E4E
S04_092-2,3662,2549,121,151,집_실_室,,室,U+5BA4
S04_092-2,3656,2730,109,122,가까울_이_邇,,邇,U+9087
S04_092-2,3622,2881,178,121,사람_인_人,,人,U+4EBA
S04_092-2,3385,812,141,132,멀_하_遐,,遐,U+9050
S04_092-2,3397,972,124,104,이_사_斯,,斯,U+65AF
S04_092-2,3401,1087,115,137,마땅할_의_宜,,宜,U+5B9C
S04_092-2,3404,1240,121,97,두_양_兩,,兩,U+F978
S04_092-2,3410,1352,104,99,맡길_임_任,,任,U+4EFB
S04_092-2,2740,1228,111,121,맡길_임_任,,任,U+4EFB
S04_092-2,3424,1611,87,152,꾸짖을_책_責,,責,U+8CAC
S04_092-2,2548,2279,101,150,꾸짖을_책_責,,責,U+8CAC
S04_092-2,3404,1783,138,104,어조사_야_也,,也,U+4E5F
S04_092-2,1015,2038,126,110,어조사_야_也,,也,U+4E5F
S04_092-2,4589,2543,144,80,어조사_야_也,,也,U+4E5F
S04_092-2,3434,2148,81,89,이미_이_已,,已,U+5DF2
S04_092-2,2126,1986,69,79,이미_이_已,,已,U+5DF2
S04_092-2,632,1483,77,83,이미_이_已,,已,U+5DF2
S04_092-2,4608,2419,82,116,이미_이_已,,已,U+5DF2
S04_092-2,3420,2255,105,133,다할_궁_窮,,窮,U+7AAE
S04_092-2,3418,2396,109,119,응달_음_陰,,陰,U+9670
S04_092-2,3422,2537,106,153,어조사_의_矣,,矣,U+77E3
S04_092-2,2105,2203,76,131,어조사_의_矣,,矣,U+77E3
S04_092-2,633,1590,81,138,어조사_의_矣,,矣,U+77E3
S04_092-2,3407,2702,137,115,엎드릴_복_伏,,伏,U+4F0F
S04_092-2,4431,1668,96,112,엎드릴_복_伏,,伏,U+4F0F
S04_092-2,3407,2833,136,169,생각할_유_惟,,惟,U+60DF
S04_092-2,1687,2528,116,125,생각할_유_惟,,惟,U+60DF
S04_092-2,4420,1781,126,127,생각할_유_惟,,惟,U+60DF
S04_092-2,3177,798,126,134,신_이_履,,履,U+F9DF
S04_092-2,1901,2067,113,136,신_이_履,,履,U+F9DF
S04_092-2,3194,947,106,139,연_하_荷,,荷,U+8377
S04_092-2,3169,1108,139,149,지킬_위_衛,,衛,U+885B
S04_092-2,3175,1260,125,128,보호할_호_護,,護,U+8B77
S04_092-2,3173,1402,141,169,날_경_經,,經,U+7D93
S04_092-2,3182,1572,140,123,몸_체_體,,體,U+9AD4
S04_092-2,3195,1709,130,150,일만_만_萬,,萬,U+842C
S04_092-2,3203,1866,111,186,클_태_泰,,泰,U+6CF0
S04_092-2,3199,2205,121,154,덮을_비_庇,,庇,U+5E87
S04_092-2,3229,2361,74,105,가운데_중_中,,中,U+4E2D
S04_092-2,3207,2482,119,121,어우를_병_幷,,幷,U+5E77
S04_092-2,3222,2608,90,125,어찌_하_何,,何,U+4F55
S04_092-2,3217,2736,109,84,같을_여_如,,如,U+5982
S04_092-2,812,2810,128,88,같을_여_如,,如,U+5982
S04_092-2,3204,2833,137,158,이을_윤_胤,,胤,U+80E4
S04_092-2,2958,808,133,151,초오_아_雅,,雅,U+96C5
S04_092-2,2977,963,99,146,멀_원_遠,,遠,U+9060
S04_092-2,2952,1128,148,143,놀_유_遊,,遊,U+904A
S04_092-2,2965,1299,133,112,같을_사_似,,似,U+4F3C
S04_092-2,2973,1418,118,84,아닐_불_不,,不,U+4E0D
S04_092-2,2108,2724,107,94,아닐_불_不,,不,U+4E0D
S04_092-2,1698,1866,98,86,아닐_불_不,,不,U+4E0D
S04_092-2,1464,2090,86,92,아닐_불_不,,不,U+4E0D
S04_092-2,450,2323,81,85,아닐_불_不,,不,U+4E0D
S04_092-2,4452,895,83,98,아닐_불_不,,不,U+4E0D
S04_092-2,2985,1520,100,125,면할_면_免,,免,U+514D
S04_092-2,2531,936,108,109,면할_면_免,,免,U+514D
S04_092-2,2966,1795,125,99,괴로워할_뇌_惱,,惱,U+60F1
S04_092-2,2981,1910,122,113,그러할_연_然,,然,U+7136
S04_092-2,1896,1626,129,127,그러할_연_然,,然,U+7136
S04_092-2,1228,1691,134,110,그러할_연_然,,然,U+7136
S04_092-2,2975,2036,134,153,옳을_시_是,,是,U+662F
S04_092-2,1896,1893,116,160,옳을_시_是,,是,U+662F
S04_092-2,1692,2672,108,142,옳을_시_是,,是,U+662F
S04_092-2,2983,2334,136,134,이제_금_今,,今,U+4ECA
S04_092-2,2990,2485,107,94,해_일_日,,日,U+65E5
S04_092-2,4265,2283,97,91,해_일_日,,日,U+65E5
S04_092-2,2991,2603,113,144,새_신_新,,新,U+65B0
S04_092-2,2996,2756,105,160,나아갈_진_進,,進,U+9032
S04_092-2,3006,2923,96,88,놈_자_者,,者,U+8005
S04_092-2,1883,931,120,114,놈_자_者,,者,U+8005
S04_092-2,1236,1574,99,111,놈_자_者,,者,U+8005
S04_092-2,2721,808,136,108,법식_예_例,,例,U+F9B5
S04_092-2,2749,1074,113,142,편안할_녕_寧,,寧,U+5BE7
S04_092-2,4953,879,90,109,편안할_녕_寧,,寧,U+5BE7
S04_092-2,2750,1720,106,93,큰_대_大,,大,U+5927
S04_092-2,2747,1824,111,151,집_택_宅,,宅,U+FA04
S04_092-2,2744,1991,107,100,들을_문_聞,,聞,U+805E
S04_092-2,2764,2095,89,111,가까울_근_近,,近,U+8FD1
S04_092-2,1473,2776,75,91,가까울_근_近,,近,U+8FD1
S04_092-2,5124,1895,83,95,가까울_근_近,,近,U+8FD1
S04_092-2,2754,2219,108,117,돌아올_복_復,,復,U+5FA9
S04_092-2,2862,2308,66,102,있을_유_有,,有,U+6709
S04_092-2,2111,2590,83,111,있을_유_有,,有,U+6709
S04_092-2,1261,941,74,106,있을_유_有,,有,U+6709
S04_092-2,1034,2572,88,110,있을_유_有,,有,U+6709
S04_092-2,428,2570,95,100,있을_유_有,,有,U+6709
S04_092-2,2763,2353,89,150,죽을_상_喪,,喪,U+55AA
S04_092-2,625,1743,102,150,죽을_상_喪,,喪,U+55AA
S04_092-2,2733,2518,151,128,근심할_척_慽,,慽,U+617D
S04_092-2,2762,2657,97,119,도타울_독_篤,,篤,U+7BE4
S04_092-2,2767,2788,87,97,늙은이_노_老,,老,U+F934
S04_092-2,2744,2895,115,123,물을_후_候,,候,U+5019
S04_092-2,2521,791,133,118,혹시_당_倘,,倘,U+5018
S04_092-2,2519,1056,119,119,오랜 병_구_疚,,疚,U+759A
S04_092-2,2514,1198,124,121,덜_손_損,,損,U+640D
S04_092-2,2526,1434,126,99,외로울_고_孤,,孤,U+5B64
S04_092-2,1673,2238,133,111,외로울_고_孤,,孤,U+5B64
S04_092-2,2537,1540,97,139,끼칠_유_遺,,遺,U+907A
S04_092-2,2541,1696,127,142,완전할_완_完,,完,U+5B8C
S04_092-2,2536,1854,123,115,튼튼할_건_健,,健,U+5065
S04_092-2,2541,1991,127,99,또_우_又,,又,U+53C8
S04_092-2,617,1207,124,89,또_우_又,,又,U+53C8
S04_092-2,2544,2099,99,80,옳을_가_可,,可,U+53EF
S04_092-2,1253,1063,84,107,옳을_가_可,,可,U+53EF
S04_092-2,2540,2439,128,161,돌아갈_귀_歸,,歸,U+6B78
S04_092-2,2528,2609,165,131,이룰_성_成,,成,U+6210
S04_092-2,2538,2886,144,129,갚을_보_報,,報,U+5831
S04_092-2,2310,800,101,135,아닐_부_否,,否,U+5426
S04_092-2,2073,796,167,139,잡을_집_執,,執,U+57F7
S04_092-2,4594,884,104,104,잡을_집_執,,執,U+57F7
S04_092-2,2092,948,110,170,일_사_事,,事,U+4E8B
S04_092-2,4584,997,108,183,일_사_事,,事,U+4E8B
S04_092-2,2095,1225,128,118,대신할_대_代,,代,U+4EE3
S04_092-2,2084,1367,143,145,당길_섭_攝,,攝,U+651D
S04_092-2,2092,1525,124,130,울창주_창_鬯,,鬯,U+9B2F
S04_092-2,2077,1671,147,165,갈_적_適,,適,U+9069
S04_092-2,2094,1852,116,127,굳을_고_固,,固,U+56FA
S04_092-2,2091,2074,131,118,일찍_숙_夙,,夙,U+5919
S04_092-2,2088,2444,131,133,이를_흘_迄,,迄,U+8FC4
S04_092-2,1874,805,141,122,사례할_사_謝,,謝,U+8B1D
S04_092-2,1874,1074,145,127,우러를_앙_仰,,仰,U+4EF0
S04_092-2,1893,1215,119,106,끊을_절_切,,切,U+5207
S04_092-2,1877,1327,147,132,근심할_민_愍,,愍,U+610D
S04_092-2,1904,1474,118,144,생각할_념_念,,念,U+5FF5
S04_092-2,1892,1771,138,106,알_인_認,,認,U+8A8D
S04_092-2,1915,2219,92,114,지낼_력_歷,,歷,U+6B77
S04_092-2,1891,2357,141,128,익을_숙_熟,,熟,U+719F
S04_092-2,1929,2512,83,130,살_처_處,,處,U+8655
S04_092-2,1900,2651,106,94,생각할_상_想,,想,U+60F3
S04_092-2,1910,2750,101,106,응할_응_應,,應,U+61C9
S04_092-2,4922,2684,112,109,응할_응_應,,應,U+61C9
S04_092-2,1903,2861,125,133,따를_수_隨,,隨,U+96A8
S04_092-2,1687,797,108,131,만날_우_遇,,遇,U+9047
S04_092-2,1650,1030,159,118,편안할_안_安,,安,U+5B89
S04_092-2,1692,1273,93,147,머무를_우_寓,,寓,U+5BD3
S04_092-2,1677,1431,116,179,이웃_린_隣,,隣,U+96A3
S04_092-2,1703,1615,101,82,서로_상_相,,相,U+76F8
S04_092-2,835,2403,101,94,서로_상_相,,相,U+76F8
S04_092-2,1685,1718,116,133,좇을_종_從,,從,U+5F9E
S04_092-2,1696,1970,100,128,이를_지_至,,至,U+81F3
S04_092-2,1693,2104,111,109,클_태_太,,太,U+592A
S04_092-2,1699,2364,100,143,고요할_적_寂,,寂,U+5BC2
S04_092-2,1461,792,118,129,위로할_위_慰,,慰,U+6170
S04_092-2,1467,936,88,101,또_차_且,,且,U+4E14
S04_092-2,825,790,89,111,또_차_且,,且,U+4E14
S04_092-2,4609,1586,68,76,또_차_且,,且,U+4E14
S04_092-2,1442,1056,150,157,빌_도_禱,,禱,U+79B1
S04_092-2,1466,1251,112,148,겨레_척_戚,,戚,U+621A
S04_092-2,416,1715,140,153,겨레_척_戚,,戚,U+621A
S04_092-2,4095,1869,117,142,겨레_척_戚,,戚,U+621A
S04_092-2,1448,1414,146,117,조카_질_姪,,姪,U+59EA
S04_092-2,4090,2024,122,92,조카_질_姪,,姪,U+59EA
S04_092-2,1457,1570,112,120,지날_과_過,,過,U+904E
S04_092-2,1472,1695,86,111,갈_거_去,,去,U+53BB
S04_092-2,1452,1825,146,128,바람_풍_風,,風,U+98A8
S04_092-2,1450,1967,127,111,비_우_雨,,雨,U+96E8
S04_092-2,1445,2186,121,92,반드시_필_必,,必,U+5FC5
S04_092-2,1427,2287,145,142,쫓을_추_追,,追,U+8FFD
S04_092-2,1429,2449,137,118,끌_제_提,,提,U+63D0
S04_092-2,1436,2685,148,93,들_입_入,,入,U+5165
S04_092-2,1448,2888,122,95,바_소_所,,所,U+6240
S04_092-2,411,961,116,94,바_소_所,,所,U+6240
S04_092-2,4764,1616,111,93,바_소_所,,所,U+6240
S04_092-2,1236,794,115,136,신_리_履,,履,U+5C65
S04_092-2,1233,1268,124,131,거칠_조_粗,,粗,U+7C97
S04_092-2,1240,1819,104,131,쇠할_쇠_衰,,衰,U+8870
S04_092-2,1237,1964,107,144,쇠퇴할_체_替,,替,U+66FF
S04_092-2,1242,2121,126,126,변할_특_忒,,忒,U+5FD2
S04_092-2,1249,2260,100,148,심할_심_甚,,甚,U+751A
S04_092-2,1242,2413,113,106,쓸데없을_용_冗,,冗,U+5197
S04_092-2,1228,2531,124,125,어지러울_요_擾,,擾,U+64FE
S04_092-2,4607,2888,113,120,어지러울_요_擾,,擾,U+64FE
S04_092-2,1252,2663,89,98,오히려_상_尙,,尙,U+5C19
S04_092-2,1240,2780,134,117,닥칠_핍_逼,,逼,U+903C
S04_092-2,1257,2908,76,108,마칠_료_了,,了,U+4E86
S04_092-2,1024,945,107,118,쓸_용_用,,用,U+7528
S04_092-2,1022,1069,100,139,뜻_의_意,,意,U+610F
S04_092-2,1044,1222,87,77,어조사_어_於,,於,U+65BC
S04_092-2,431,1152,102,81,어조사_어_於,,於,U+65BC
S04_092-2,4770,2202,103,79,어조사_어_於,,於,U+65BC
S04_092-2,1023,1312,114,147,차_다_茶,,茶,U+8336
S04_092-2,1009,1487,136,115,밥_반_飯,,飯,U+98EF
S04_092-2,1028,1611,102,141,집_가_家,,家,U+5BB6
S04_092-2,1032,1775,102,124,꾀_계_計,,計,U+8A08
S04_092-2,1026,1916,122,111,끝날_종_終,,終,U+7D42
S04_092-2,1028,2267,114,127,읊을_탄_歎,,歎,U+6B4E
S04_092-2,4596,2286,108,125,읊을_탄_歎,,歎,U+6B4E
S04_092-2,1031,2409,116,147,얼굴_용_容,,容,U+5BB9
S04_092-2,1018,2701,144,142,이미_기_旣,,旣,U+65E3
S04_092-2,1052,2856,95,141,어조사_재_哉,,哉,U+54C9
S04_092-2,817,911,127,102,돌_회_回,,回,U+56DE
S04_092-2,831,1025,83,149,머리_수_首,,首,U+9996
S04_092-2,821,1189,99,169,집_우_宇,,宇,U+5B87
S04_092-2,834,1372,103,96,안_내_內,,內,U+5167
S04_092-2,813,1486,113,204,쓸쓸할_요_寥,,寥,U+5BE5
S04_092-2,831,1794,108,113,한가지_동_同,,同,U+540C
S04_092-2,817,1913,114,206,소리_성_聲,,聲,U+8072
S04_092-2,821,2242,108,67,한_일_一,,一,U+4E00
S04_092-2,5114,1625,107,53,한_일_一,,一,U+4E00
S04_092-2,5114,2309,103,48,한_일_一,,一,U+4E00
S04_092-2,815,2316,142,74,마음_심_心,,心,U+5FC3
S04_092-2,4942,1228,103,72,마음_심_心,,心,U+5FC3
S04_092-2,832,2517,113,142,의지할_의_倚,,倚,U+501A
S04_092-2,606,797,135,135,나라_국_國,,國,U+570B
S04_092-2,608,942,137,127,빛날_빈_斌,,斌,U+658C
S04_092-2,625,1082,103,110,맏_형_兄,,兄,U+5144
S04_092-2,592,1299,150,175,갑자기_거_遽,,遽,U+907D
S04_092-2,638,1915,91,126,도끼_근_斤,,斤,U+65A4
S04_092-2,619,2058,131,132,끊을_절_絶,,絶,U+7D76
S04_092-2,625,2212,106,120,악기 줄_현_絃,,絃,U+7D43
S04_092-2,633,2358,87,125,까마귀_오_烏,,烏,U+70CF
S04_092-2,621,2497,112,110,발_족_足,,足,U+8DB3
S04_092-2,611,2702,153,136,깨우칠_유_喩,,喩,U+55A9
S04_092-2,643,2923,106,97,슬플_비_悲,,悲,U+60B2
S04_092-2,413,1260,133,116,벗_붕_朋,,朋,U+670B
S04_092-2,404,1390,135,170,예_구_舊,,舊,U+820A
S04_092-2,407,1596,143,111,잇달_연_聯,,聯,U+F997
S04_092-2,423,2142,105,159,더할_익_益,,益,U+76CA
S04_092-2,422,2412,131,149,금할_금_禁,,禁,U+7981
S04_092-2,415,2674,130,130,뜻_정_情,,情,U+60C5
S04_092-2,438,2934,106,123,생각할_사_思,,思,U+601D
S04_092-2,5102,954,115,130,볼_첨_瞻,,瞻,U+77BB
S04_092-2,5111,1096,94,124,바랄_망_望,,望,U+671B
S04_092-2,4772,1959,95,112,바랄_망_望,,望,U+671B
S04_092-2,5123,1342,84,122,높을_고_高,,高,U+9AD8
S04_092-2,5107,1477,113,132,추녀_헌_軒,,軒,U+8ED2
S04_092-2,5110,1686,104,122,집_사_舍,,舍,U+820D
S04_092-2,5118,1998,97,68,곧_즉_則,,則,U+5247
S04_092-2,5126,2075,94,93,인할_인_因,,因,U+56E0
S04_092-2,5112,2183,106,106,편할_편_便,,便,U+4FBF
S04_092-2,5107,2372,109,132,나아갈_진_晉,,晉,U+6649
S04_092-2,5104,2595,121,107,펼_터_攄,,攄,U+6504
S04_092-2,5109,2706,111,143,주름_벽_襞,,襞,U+895E
S04_092-2,5099,2860,137,167,품을_회_懷,,懷,U+61F7
S04_092-2,4941,1081,91,131,흴_소_素,,素,U+7D20
S04_092-2,4938,1303,100,132,쓸_고_苦,,苦,U+82E6
S04_092-2,4929,1453,114,107,이불_피_被,,被,U+88AB
S04_092-2,4932,1569,122,133,얽힐_전_纏,,纏,U+7E8F
S04_092-2,4938,1712,115,132,두를_요_繞,,繞,U+7E5E
S04_092-2,4934,1985,106,101,말미암을_유_由,,由,U+7531
S04_092-2,4920,2109,129,103,열릴_파_擺,,擺,U+64FA
S04_092-2,4946,2220,106,79,날_출_出,,出,U+51FA
S04_092-2,4906,2319,133,112,매양_매_每,,每,U+6BCF
S04_092-2,4934,2440,113,124,줄_여_與,,與,U+8207
S04_092-2,4938,2581,95,96,여섯_육_六,,六,U+F9D1
S04_092-2,4957,2798,76,80,각시_씨_氏,,氏,U+6C0F
S04_092-2,4956,2895,100,127,찾을_심_尋,,尋,U+5C0B
S04_092-2,4759,877,98,160,항상_상_常,,常,U+5E38
S04_092-2,4766,1042,101,70,지을_작_作,,作,U+4F5C
S04_092-2,4776,1127,86,71,입_구_口,,口,U+53E3
S04_092-2,4777,1214,82,135,업_업_業,,業,U+696D
S04_092-2,4780,1438,94,76,발_지_止,,止,U+6B62
S04_092-2,4788,1536,68,70,자기_기_己,,己,U+5DF1
S04_092-2,4767,1834,111,110,능할_능_能,,能,U+80FD
S04_092-2,4578,1335,118,99,이에_내_乃,,乃,U+4E43
S04_092-2,4579,1449,120,125,멀_우_迂,,迂,U+8FC2
S04_092-2,4607,1677,93,121,어리석을_우_愚,,愚,U+611A
S04_092-2,4604,1929,85,93,다만_지_只,,只,U+53EA
S04_092-2,4592,2162,104,110,슬퍼할_창_悵,,悵,U+60B5
S04_092-2,4598,2640,119,117,남을_여_餘,,餘,U+9918
S04_092-2,4614,2774,105,107,바쁠_총_怱,,怱,U+6031
S04_092-2,4432,997,103,114,갖출_비_備,,備,U+5099
S04_092-2,4421,1132,115,147,기록할_록_錄,,錄,U+9304
S04_092-2,4431,1281,87,93,있을_재_在,,在,U+5728
S04_092-2,4438,1393,85,115,낄_협_夾,,夾,U+593E
S04_092-2,4414,1520,128,133,종이_지_紙,,紙,U+7D19
S04_092-2,4262,1053,116,156,살필_찰_察,,察,U+5BDF
S04_092-2,4264,1629,107,112,남녘_병_丙,,丙,U+4E19
S04_092-2,4263,1761,99,148,셋째 지지_인_寅,,寅,U+5BC5
S04_092-2,4264,1924,87,87,열_십_十,,十,U+5341
S04_092-2,4267,2019,79,100,달_월_月,,月,U+6708
S04_092-2,4253,2136,123,138,열흘_순_旬,,旬,U+65EC
S04_092-2,4075,2147,140,142,쇠_금_金,,金,U+F90A
S04_092-2,4075,2305,144,168,잡을_병_秉,,秉,U+79C9
S04_092-2,4081,2487,123,139,마루_종_宗,,宗,U+5B97
S04_092-2,4094,2651,115,87,형상_장_狀,,狀,U+F9FA
S04_092-2,4115,2745,99,97,위_상_上,,上,U+4E0A
S04_093,3688,638,143,106,넉_사_四,,四,U+56DB
S04_093,3692,749,112,100,열_십_十,,十,U+5341
S04_093,3673,857,128,197,해_년_年,,年,U+5E74
S04_093,1778,2119,90,122,해_년_年,,年,U+5E74
S04_093,3661,1072,162,164,뜨물_반_潘,,潘,U+6F58
S04_093,3660,1252,152,143,버들_양_楊,,楊,U+694A
S04_093,3666,1424,121,183,예_구_舊,,舊,U+820A
S04_093,3649,1628,145,144,옳을_의_誼,,誼,U+8ABC
S04_093,3671,1780,119,102,아닐_비_非,,非,U+975E
S04_093,1776,1436,115,81,아닐_비_非,,非,U+975E
S04_093,1070,839,116,88,아닐_비_非,,非,U+975E
S04_093,3682,1890,95,95,아닐_불_不,,不,U+4E0D
S04_093,1335,2009,86,69,아닐_불_不,,不,U+4E0D
S04_093,4473,2707,83,89,아닐_불_不,,不,U+4E0D
S04_093,4287,1467,92,64,아닐_불_不,,不,U+4E0D
S04_093,3656,1998,123,170,나라 이름_정_鄭,,鄭,U+912D
S04_093,3657,2167,119,147,무거울_중_重,,重,U+91CD
S04_093,2501,643,112,158,무거울_중_重,,重,U+91CD
S04_093,3672,2337,124,96,말 이을_이_而,,而,U+800C
S04_093,3224,646,87,103,말 이을_이_而,,而,U+800C
S04_093,3191,2438,130,93,말 이을_이_而,,而,U+800C
S04_093,2982,1030,118,93,말 이을_이_而,,而,U+800C
S04_093,2251,1217,107,81,말 이을_이_而,,而,U+800C
S04_093,2025,2837,111,99,말 이을_이_而,,而,U+800C
S04_093,1533,1040,112,96,말 이을_이_而,,而,U+800C
S04_093,1078,1626,113,92,말 이을_이_而,,而,U+800C
S04_093,4298,3034,82,79,말 이을_이_而,,而,U+800C
S04_093,3905,1667,95,89,말 이을_이_而,,而,U+800C
S04_093,3652,2455,120,158,이제_금_今,,今,U+4ECA
S04_093,1291,1457,118,125,이제_금_今,,今,U+4ECA
